,Name,Age,Civil_Status,Annual_Income,Profession,Blood_Type,Height,Distance_to_Border,Date_Time_Record
4426,Maxim Sokolov,24,Divorced,100000,Government social researcher,B,154.60132441623384,12.699408512608935,2004-06-10 02:24:00.000000
4427,Elena Sokolov,60,Married,100000,Government surveillance assistance,O,155.01973972112455,465.7218621381628,2004-06-10 03:24:00.000000
4428,Nikolai Mikhailov,60,Married,100000,Government surveillance assistance,O,177.33895141484072,9.87647802102543,2004-06-10 05:24:00.000000
4429,Svetlana Orlov,60,Married,100000,Government history writer,B,181.09400143003225,15.922153777589717,2004-06-11 03:24:00.000000
4430,Natalia Kuznetsov,60,Single,100000,Government surveillance assistance,B,175.66088810573802,3.0235826376488055,2004-06-11 21:24:00.000000
4431,Maria Volkov,48,Divorced,33764,Government social researcher,AB,172.8488683009225,17.48750253459545,2004-06-13 17:24:00.000000
4432,Sergei Lebedev,60,Widowed,100000,Government IT technician,O,163.96959363147224,24.41023478888396,2004-06-14 02:24:00.000000
4433,Igor Gusev,60,Single,100000,Government surveillance assistance,B,155.00486497586078,39.32041110583567,2004-06-14 05:24:00.000000
4434,Dmitry Mikhailov,60,Widowed,100000,Government surveillance assistance,A,185.38233516830763,56.54241389428334,2004-06-14 07:24:00.000000
4435,Maxim Morozov,60,Widowed,100000,Government surveillance assistance,O,165.37338521543046,35.24088189973842,2004-06-14 08:24:00.000000
4436,Dmitry Stepanov,18,Single,100000,Government surveillance assistance,B,185.81129186823824,10.95417680481351,2004-06-14 15:24:00.000000
4437,Pavel Zaitsev,60,Single,100000,Government surveillance assistance,O,189.55990367848332,25.369471285470567,2004-06-15 04:24:00.000000
4438,Artem Sokolov,42,Divorced,100000,Government social researcher,AB,189.9636271906651,35.075835475105606,2004-06-15 07:24:00.000000
4439,Natalia Pavlov,60,Divorced,100000,Government history writer,O,179.30516645961555,16.312320837774376,2004-06-15 09:24:00.000000
4440,Ksenia Kozlov,60,Divorced,100000,Government employee,O,159.7384306504051,1.808113736380311,2004-06-15 11:24:00.000000
4441,Marina Vasiliev,60,Married,100000,Government employee,AB,170.31202815419033,7.598594359880714,2004-06-16 21:24:00.000000
4442,Olga Vorobiev,36,Married,100000,Government surveillance assistance,A,155.1966124859388,4.550355794979122,2004-06-17 00:24:00.000000
4443,Yuri Stepanov,60,Single,100000,Government surveillance assistance,B,188.5094397180974,13.102132572352563,2004-06-17 01:24:00.000000
4444,Marina Mikhailov,60,Widowed,100000,Government IT technician,O,174.94050021268686,43.55964852000694,2004-06-17 04:24:00.000000
4445,Alexei Vorobiev,60,Divorced,100000,Government surveillance assistance,B,156.8554268138651,18.716006538052635,2004-06-17 10:24:00.000000
4446,Tatiana Lebedev,60,Married,100000,Government surveillance assistance,B,163.42478047064424,2.11714716597631,2004-06-18 12:24:00.000000
4447,Polina Romanov,60,Widowed,100000,Government teacher,AB,179.91740349328,2.0375491651954576,2004-06-19 03:24:00.000000
4448,Artem Gusev,60,Married,100000,Government employee,AB,166.5766181417784,10.066385376716013,2004-06-19 06:24:00.000000
4449,Marina Egorov,60,Single,100000,Government doctor,O,154.16402347050678,42.40623769503914,2004-06-19 08:24:00.000000
4450,Alexei Vasiliev,60,Single,100000,Government social researcher,AB,178.56377170427507,54.1527776310631,2004-06-19 13:24:00.000000
4451,Polina Vasiliev,60,Single,100000,Government surveillance assistance,B,168.92141580284377,28.33355122744467,2004-06-20 08:24:00.000000
4452,Nina Vorobiev,60,Married,100000,Government cook,AB,157.45860284242153,89.33031722799471,2004-06-20 09:24:00.000000
4453,Dmitry Lebedev,18,Married,91083,Government surveillance assistance,AB,182.14371508603202,2.990978483614272,2004-06-20 11:24:00.000000
4454,Andrei Vorobiev,60,Single,42878,Government employee,AB,162.8231323723059,18.0685986349454,2004-06-20 22:24:00.000000
4455,Anna Zakharov,60,Married,100000,Government surveillance assistance,AB,183.64393478520813,8.303708839368284,2004-06-21 02:24:00.000000
4456,Anna Fedorov,60,Divorced,100000,Government employee,A,154.04372808570253,6.119693806546328,2004-06-21 05:24:00.000000
4457,Nina Popov,60,Divorced,100000,Government surveillance assistance,B,182.6220865123217,166.13985701220093,2004-06-21 12:24:00.000000
4458,Yuri Petrov,60,Divorced,100000,Government social researcher,O,157.8044749172407,18.455498115112334,2004-06-21 21:24:00.000000
4459,Dmitry Bogdanov,60,Single,100000,Government surveillance assistance,O,150.37243981927801,393.82522164318965,2004-06-22 06:24:00.000000
4460,Nina Orlov,42,Married,100000,Government surveillance assistance,AB,177.2948447436373,9.10770609173719,2004-06-23 03:24:00.000000
4461,Marina Timofeev,60,Married,100000,Government IT technician,A,186.1672735778448,6.706332000839944,2004-06-23 13:24:00.000000
4462,Svetlana Egorov,60,Married,100000,Government surveillance assistance,O,167.7004724005933,44.421589232589895,2004-06-24 13:24:00.000000
4463,Olga Volkov,60,Widowed,100000,Government employee,O,151.13460558061294,88.78354063766638,2004-06-24 17:24:00.000000
4464,Sergei Smirnov,60,Divorced,100000,Government surveillance assistance,A,152.36971974322827,27.35497175499808,2004-06-24 23:24:00.000000
4465,Andrei Karpov,60,Divorced,100000,Government teacher,AB,182.01341856506627,39.826918645820015,2004-06-24 23:24:00.000000
4466,Vladimir Karpov,60,Single,100000,Government teacher,O,187.55050429056865,31.031570761849714,2004-06-25 11:24:00.000000
4467,Olga Timofeev,48,Married,100000,Government social researcher,B,160.27731114624092,28.458052678205533,2004-06-26 09:24:00.000000
4468,Tatiana Timofeev,60,Divorced,100000,Government IT technician,AB,150.0481428847039,18.50104159039332,2004-06-26 18:24:00.000000
4469,Anna Kuznetsov,60,Married,100000,Government surveillance assistance,AB,150.1866343920243,5.518008772448099,2004-06-27 15:24:00.000000
4470,Ivan Popov,60,Divorced,100000,Government surveillance assistance,O,161.8790800058208,17.65491712666234,2004-06-27 21:24:00.000000
4471,Natalia Ivanov,54,Widowed,100000,Government surveillance assistance,B,160.88816469825338,19.739127343338588,2004-06-28 05:24:00.000000
4472,Ivan Popov,60,Single,100000,Government history writer,A,172.3543331423869,4.754369987408177,2004-06-28 10:24:00.000000
4473,Dmitri Karpov,60,Married,100000,Government doctor,O,181.17473505967342,39.745803264956365,2004-06-28 22:24:00.000000
4474,Maxim Smirnov,60,Single,100000,Government surveillance assistance,O,152.2119420537516,23.818770963678578,2004-06-29 01:24:00.000000
4475,Ivan Novikov,60,Single,100000,Government social researcher,O,170.01033479079027,34.119088635592334,2004-06-29 05:24:00.000000
4476,Olga Volkov,60,Widowed,100000,Government history writer,O,182.49981546804943,237.92288647806365,2004-06-29 11:24:00.000000
4477,Konstantin Karpov,60,Divorced,100000,Government history writer,O,180.08131173925744,158.23563997625985,2004-06-29 17:24:00.000000
4478,Maxim Zakharov,60,Divorced,100000,Government teacher,O,173.47693521099575,7.371992032452835,2004-06-29 18:24:00.000000
4479,Ekaterina Gusev,60,Divorced,100000,Government surveillance assistance,O,183.04950235213562,19.232279159307474,2004-06-29 19:24:00.000000
4480,Alexei Kiselev,60,Married,100000,Government surveillance assistance,O,173.19146813243893,37.8034268266526,2004-06-30 00:24:00.000000
4481,Pavel Ivanov,60,Married,100000,Government social researcher,A,151.99668584709727,34.90683778776177,2004-07-01 00:24:00.000000
4482,Nikolai Egorov,60,Divorced,100000,Government surveillance assistance,B,180.96705209764548,469.6914560722614,2004-07-01 01:24:00.000000
4483,Tatiana Popov,60,Married,100000,Government history writer,A,175.43013237913294,16.252802825747406,2004-07-01 05:24:00.000000
4484,Nikolai Morozov,42,Widowed,100000,Government social researcher,A,175.23133503865992,26.604005051508565,2004-07-01 18:24:00.000000
4485,Anastasia Zaitsev,60,Married,100000,Government history writer,B,160.38569775807542,2.51403984219883,2004-07-02 06:24:00.000000
4486,Anastasia Ilyin,60,Divorced,100000,Government IT technician,AB,179.32561557429725,43.954238569189016,2004-07-02 16:24:00.000000
4487,Mikhail Popov,48,Divorced,100000,Government surveillance assistance,A,178.99635696321388,11.416117516935536,2004-07-03 11:24:00.000000
4488,Konstantin Gusev,60,Single,100000,Government surveillance assistance,A,154.08819339073563,26.82877581741155,2004-07-03 13:24:00.000000
4489,Igor Petrov,18,Divorced,100000,Government social researcher,B,180.42265676265663,39.79976026146909,2004-07-03 14:24:00.000000
4490,Elena Pavlov,60,Married,100000,Government social researcher,B,185.63500501747163,186.9470627452353,2004-07-04 09:24:00.000000
4491,Elena Gusev,30,Married,100000,Government surveillance assistance,B,181.78387963250356,35.88376861787427,2004-07-04 14:24:00.000000
4492,Vladimir Zakharov,60,Divorced,100000,Government social researcher,O,173.78262973930794,25.70589240726033,2004-07-05 02:24:00.000000
4493,Nikolai Novikov,36,Divorced,100000,Government social researcher,AB,171.39466203358762,39.26881843990907,2004-07-05 06:24:00.000000
4494,Dmitry Sorokin,60,Married,100000,Government IT technician,O,178.38346035163238,10.997901701803414,2004-07-05 07:24:00.000000
4495,Dmitry Vasiliev,42,Divorced,100000,Government doctor,O,176.43253802732292,6.573306957520562,2004-07-05 17:24:00.000000
4496,Elena Kiselev,60,Widowed,100000,Government surveillance assistance,A,153.46625293189433,30.223992199132528,2004-07-06 07:24:00.000000
4497,Mikhail Zaitsev,60,Single,100000,Government surveillance assistance,A,167.07815321808374,474.9242159702949,2004-07-07 04:24:00.000000
4498,Olga Vasiliev,54,Divorced,100000,Government doctor,A,156.04000237262503,318.68569063862304,2004-07-07 08:24:00.000000
4499,Tatiana Zaitsev,60,Divorced,100000,Government social researcher,O,173.2499537966073,390.32699746951437,2004-07-07 21:24:00.000000
4500,Ksenia Volkov,60,Married,100000,Government teacher,O,170.81518081003767,28.320193985448878,2004-07-07 22:24:00.000000
4501,Maria Zaitsev,60,Single,100000,Government social researcher,B,189.360370675333,86.00105299338672,2004-07-08 05:24:00.000000
4502,Andrei Volkov,60,Married,26696,Government employee,A,151.04100328800234,23.347208108583963,2004-07-09 03:24:00.000000
4503,Artem Pavlov,60,Married,100000,Government social researcher,AB,164.0164785298203,45.83098925204205,2004-07-09 17:24:00.000000
4504,Yulia Lebedev,48,Widowed,100000,Government surveillance assistance,A,153.88337853130676,10.992425070543,2004-07-10 05:24:00.000000
4505,Artem Kiselev,36,Married,100000,Government surveillance assistance,AB,154.9939716140057,6.876925394114279,2004-07-10 06:24:00.000000
4506,Polina Novikov,60,Widowed,100000,Government cook,AB,188.21642251650744,471.073750195239,2004-07-10 10:24:00.000000
4507,Pavel Romanov,60,Married,100000,Government surveillance assistance,B,161.09522135772255,15.682828816716027,2004-07-11 03:24:00.000000
4508,Dmitry Popov,30,Single,100000,Government surveillance assistance,A,168.22421086327546,2.7719061116761665,2004-07-11 10:24:00.000000
4509,Alexei Timofeev,60,Divorced,100000,Government history writer,O,187.39207983961583,15.508577816566483,2004-07-12 01:24:00.000000
4510,Marina Gusev,60,Widowed,100000,Government social researcher,AB,150.71709373049188,7.554168955902283,2004-07-12 07:24:00.000000
4511,Yulia Egorov,60,Widowed,100000,Government surveillance assistance,O,157.35333054913636,316.0322480165551,2004-07-12 18:24:00.000000
4512,Polina Popov,60,Widowed,100000,Government surveillance assistance,O,155.76367037972233,38.23161651997259,2004-07-12 21:24:00.000000
4513,Maxim Zakharov,60,Divorced,100000,Government surveillance assistance,A,151.5295760680089,34.83045361868565,2004-07-13 07:24:00.000000
4514,Polina Vasiliev,60,Married,100000,Government employee,AB,170.17519257134222,304.10576920233194,2004-07-13 11:24:00.000000
4515,Marina Petrov,48,Divorced,100000,Government teacher,O,155.91613692142718,7.846666850178094,2004-07-13 14:24:00.000000
4516,Sergei Lebedev,60,Divorced,100000,Government cook,O,167.6780620015432,201.8848058024833,2004-07-13 21:24:00.000000
4517,Natalia Vorobiev,60,Single,100000,Government surveillance assistance,AB,171.64223985196443,38.96311624687614,2004-07-13 22:24:00.000000
4518,Dmitry Pavlov,60,Married,100000,Government cook,O,178.27472779630244,8.685941286925411,2004-07-14 07:24:00.000000
4519,Mikhail Kuznetsov,54,Married,100000,Government surveillance assistance,A,164.61930722610012,436.1408634527241,2004-07-14 07:24:00.000000
4520,Natalia Fedorov,60,Single,100000,Government surveillance assistance,O,163.72946393873147,3.625539962745605,2004-07-14 17:24:00.000000
4521,Sergei Pavlov,60,Widowed,85348,Government cook,O,179.78644171235283,6.460045199583645,2004-07-15 20:24:00.000000
4522,Maria Sokolov,60,Widowed,100000,Government doctor,AB,161.0699065807951,55.16132058532669,2004-07-15 22:24:00.000000
4523,Anna Vasiliev,60,Widowed,100000,Government doctor,AB,181.02010133437327,121.1188134909564,2004-07-16 02:24:00.000000
4524,Anna Popov,60,Single,100000,Government teacher,O,171.260367222409,1.981133285819873,2004-07-17 06:24:00.000000
4525,Polina Zakharov,54,Widowed,100000,Government teacher,B,169.07925728643315,8.123622568183109,2004-07-17 13:24:00.000000
4526,Polina Egorov,60,Married,100000,Government social researcher,O,171.2515129919741,17.486754907449196,2004-07-21 06:24:00.000000
4527,Polina Vorobiev,60,Divorced,100000,Government surveillance assistance,A,169.97413669732597,19.176753497576843,2004-07-21 08:24:00.000000
4528,Tatiana Vorobiev,60,Widowed,100000,Government cook,AB,189.83477462510876,111.16864473385334,2004-07-22 16:24:00.000000
4529,Igor Ilyin,54,Widowed,100000,Government cook,O,161.0277064781431,13.948741638122504,2004-07-23 06:24:00.000000
4530,Alexei Petrov,18,Single,100000,Government IT technician,A,168.2227938981231,14.357037103023671,2004-07-23 12:24:00.000000
4531,Andrei Vasiliev,60,Married,100000,Government social researcher,AB,157.69572595898603,46.43861027752397,2004-07-24 13:24:00.000000
4532,Konstantin Egorov,60,Married,100000,Government surveillance assistance,AB,174.20833415321758,7.217850230938029,2004-07-24 14:24:00.000000
4533,Natalia Novikov,60,Divorced,100000,Government employee,O,179.41718879199138,59.85436789872594,2004-07-25 19:24:00.000000
4534,Vladimir Sokolov,60,Married,79365,Government employee,O,159.50718904989148,58.01887762195366,2004-07-26 09:24:00.000000
4535,Ivan Volkov,60,Single,100000,Government IT technician,AB,161.86050645178892,39.99408404625353,2004-07-26 14:24:00.000000
4536,Dmitri Timofeev,60,Single,100000,Government surveillance assistance,O,189.28704490215802,27.551261072868378,2004-07-27 02:24:00.000000
4537,Pavel Petrov,60,Married,100000,Government social researcher,B,183.0953986614136,36.13488280344633,2004-07-27 14:24:00.000000
4538,Mikhail Vasiliev,42,Divorced,100000,Government surveillance assistance,A,188.75192357903026,35.12174139727748,2004-07-27 18:24:00.000000
4539,Ekaterina Smirnov,60,Divorced,100000,Government social researcher,A,172.94516282581822,52.784294885082026,2004-07-28 08:24:00.000000
4540,Natalia Kiselev,60,Widowed,100000,Government surveillance assistance,O,167.22323839093252,6.663109147735816,2004-07-28 10:24:00.000000
4541,Dmitry Vasiliev,60,Married,100000,Government IT technician,B,172.95349618901787,320.35415316559795,2004-07-28 14:24:00.000000
4542,Igor Volkov,60,Widowed,100000,Government cook,O,175.14602071414768,12.727256793905264,2004-07-29 04:24:00.000000
4543,Konstantin Kiselev,60,Married,100000,Government history writer,A,188.0475138662191,18.8744216386641,2004-07-29 17:24:00.000000
4544,Yuri Petrov,60,Married,100000,Government IT technician,O,159.128815833066,29.916030971762886,2004-07-29 21:24:00.000000
4545,Nikolai Bogdanov,60,Single,41855,Government surveillance assistance,AB,164.55919819731002,36.53690816050267,2004-07-30 02:24:00.000000
4546,Ekaterina Kiselev,60,Single,100000,Government social researcher,AB,189.2701699021573,28.07508493222366,2004-07-30 03:24:00.000000
4547,Natalia Smirnov,60,Single,100000,Government surveillance assistance,B,167.07745162230867,1.4557439424462606,2004-07-30 08:24:00.000000
4548,Alexei Bogdanov,60,Divorced,100000,Government surveillance assistance,B,171.62932923833475,28.38782599719051,2004-07-30 09:24:00.000000
4549,Elena Pavlov,42,Divorced,100000,Government social researcher,O,168.680445694338,14.93758124262103,2004-07-30 12:24:00.000000
4550,Igor Petrov,30,Single,100000,Government surveillance assistance,B,169.04929999391908,25.853336254111966,2004-07-31 07:24:00.000000
4551,Olga Karpov,60,Married,100000,Government social researcher,O,187.99407771350917,203.23523264015486,2004-07-31 10:24:00.000000
4552,Marina Sorokin,60,Widowed,100000,Government doctor,B,156.90740318203234,24.953404054454403,2004-08-02 08:24:00.000000
4553,Ivan Kuznetsov,60,Divorced,100000,Government social researcher,AB,169.2884371551489,33.40940065507323,2004-08-03 01:24:00.000000
4554,Nikolai Orlov,60,Single,100000,Government social researcher,O,181.8945003752275,17.85552606362434,2004-08-04 12:24:00.000000
4555,Dmitry Egorov,60,Married,100000,Government IT technician,B,152.18793751186655,53.01729035159852,2004-08-04 21:24:00.000000
4556,Yulia Sorokin,60,Single,100000,Government surveillance assistance,A,179.06150223887244,434.254878112823,2004-08-05 04:24:00.000000
4557,Igor Smirnov,24,Divorced,100000,Government teacher,B,151.22820374697787,11.02097657241605,2004-08-05 20:24:00.000000
4558,Natalia Smirnov,60,Widowed,100000,Government employee,O,180.43693367229446,32.47519930223211,2004-08-05 21:24:00.000000
4559,Igor Vorobiev,60,Married,100000,Government cook,B,186.53686665734378,14.214875776935216,2004-08-06 05:24:00.000000
4560,Anna Vorobiev,18,Widowed,100000,Government surveillance assistance,B,184.5644846906082,53.97617872508936,2004-08-06 16:24:00.000000
4561,Igor Pavlov,60,Widowed,100000,Government social researcher,A,181.0445767952637,47.39935746649466,2004-08-07 03:24:00.000000
4562,Dmitry Pavlov,54,Single,100000,Government surveillance assistance,A,188.09578178700525,39.433613933310525,2004-08-07 04:24:00.000000
4563,Vladimir Bogdanov,60,Widowed,100000,Government history writer,AB,155.2360782212984,34.71387749056196,2004-08-07 07:24:00.000000
4564,Ekaterina Popov,60,Widowed,100000,Government teacher,B,163.4665166940989,12.509763051089365,2004-08-07 12:24:00.000000
4565,Ekaterina Bogdanov,60,Divorced,79365,Government teacher,A,169.40648645462426,175.69552822114213,2004-08-08 09:24:00.000000
4566,Mikhail Sokolov,60,Single,100000,Government social researcher,O,158.84797103192201,8.953836731675755,2004-08-10 02:24:00.000000
4567,Artem Pavlov,30,Widowed,100000,Government IT technician,B,151.80221110675834,27.115657821344644,2004-08-11 08:24:00.000000
4568,Ekaterina Volkov,60,Single,100000,Government history writer,A,154.40889777844708,337.80420041067885,2004-08-11 19:24:00.000000
4569,Vladimir Vorobiev,60,Married,100000,Government social researcher,A,177.81531763290738,36.11037424728768,2004-08-12 04:24:00.000000
4570,Olga Stepanov,60,Married,100000,Government surveillance assistance,A,152.8167269566816,27.247326420416528,2004-08-12 10:24:00.000000
4571,Ksenia Kiselev,60,Single,100000,Government surveillance assistance,B,153.93189646153994,13.567985258603292,2004-08-12 16:24:00.000000
4572,Konstantin Bogdanov,60,Divorced,100000,Government IT technician,AB,154.50155928027408,5.47259845758915,2004-08-12 22:24:00.000000
4573,Natalia Petrov,60,Married,100000,Government social researcher,A,185.34736325907556,323.6477674661787,2004-08-13 01:24:00.000000
4574,Marina Kuznetsov,60,Married,100000,Government doctor,A,185.51289305044935,12.126429822696526,2004-08-14 00:24:00.000000
4575,Konstantin Ilyin,60,Married,100000,Government social researcher,AB,153.1392908885362,103.19209258036526,2004-08-16 03:24:00.000000
4576,Dmitry Gusev,60,Divorced,100000,Government surveillance assistance,A,171.34300341489165,17.71897658155306,2004-08-17 04:24:00.000000
4577,Olga Ivanov,60,Married,100000,Government social researcher,AB,168.46898635753985,33.45938582426359,2004-08-17 07:24:00.000000
4578,Igor Sokolov,60,Widowed,100000,Government cook,AB,184.08136167111678,32.88778085469108,2004-08-17 16:24:00.000000
4579,Ekaterina Morozov,60,Widowed,100000,Government social researcher,A,188.61545401343437,17.614543551029016,2004-08-19 04:24:00.000000
4580,Igor Zakharov,60,Divorced,100000,Government cook,O,172.94540947013937,34.6156802490017,2004-08-20 01:24:00.000000
4581,Ekaterina Gusev,60,Married,100000,Government surveillance assistance,O,161.56375683224647,50.8026455355092,2004-08-20 13:24:00.000000
4582,Marina Kozlov,60,Divorced,100000,Government history writer,B,178.19759664260263,43.63999425171039,2004-08-20 22:24:00.000000
4583,Yuri Popov,60,Divorced,100000,Government surveillance assistance,AB,159.6527109271507,13.33320626914784,2004-08-21 13:24:00.000000
4584,Maxim Novikov,60,Widowed,100000,Government social researcher,B,172.64393182983412,56.52854815131604,2004-08-22 16:24:00.000000
4585,Maxim Antonov,60,Divorced,100000,Government teacher,A,161.39144000137628,15.731440868149988,2004-08-23 13:24:00.000000
4586,Vladimir Fedorov,60,Divorced,100000,Government social researcher,A,170.04184471457106,57.2820957594474,2004-08-23 22:24:00.000000
4587,Igor Popov,18,Divorced,79148,Government surveillance assistance,AB,179.61010419570312,19.428190852319894,2004-08-24 02:24:00.000000
4588,Maxim Timofeev,60,Single,100000,Government IT technician,A,184.77617799015292,26.938332123633828,2004-08-24 03:24:00.000000
4589,Elena Lebedev,24,Widowed,100000,Government doctor,A,184.29964793878196,5.55132525030928,2004-08-24 15:24:00.000000
4590,Nina Romanov,60,Single,100000,Government social researcher,B,185.02659653341107,200.62934543206484,2004-08-25 23:24:00.000000
4591,Elena Smirnov,60,Married,100000,Government employee,O,174.9543542566524,8.418669813249469,2004-08-26 05:24:00.000000
4592,Anastasia Orlov,60,Divorced,100000,Government social researcher,B,169.56160165173577,45.24094886045216,2004-08-26 05:24:00.000000
4593,Marina Egorov,60,Married,100000,Government surveillance assistance,O,164.28608870465848,34.19133232811045,2004-08-27 04:24:00.000000
4594,Sergei Orlov,60,Widowed,100000,Government teacher,O,151.01044745904298,8.04816420901733,2004-08-28 04:24:00.000000
4595,Dmitri Petrov,60,Married,100000,Government social researcher,AB,183.0644176828082,137.3605311365475,2004-08-28 11:24:00.000000
4596,Ekaterina Stepanov,60,Single,100000,Government cook,AB,165.2397636779099,1.9699671637845382,2004-08-28 21:24:00.000000
4597,Konstantin Antonov,60,Single,100000,Government social researcher,AB,160.75925724303775,21.84993577554498,2004-08-29 10:24:00.000000
4598,Pavel Kuznetsov,60,Married,100000,Government surveillance assistance,B,156.83359971144503,470.7006217095396,2004-08-29 14:24:00.000000
4599,Tatiana Kiselev,60,Divorced,100000,Government cook,O,156.62733892999248,13.364388711755563,2004-08-29 16:24:00.000000
4600,Ekaterina Romanov,60,Divorced,100000,Government social researcher,AB,164.48329696101118,16.829578499470532,2004-09-01 02:24:00.000000
4601,Tatiana Kozlov,60,Single,100000,Government surveillance assistance,AB,156.5379382252224,125.78600694245145,2004-09-01 20:24:00.000000
4602,Andrei Bogdanov,60,Married,100000,Government social researcher,B,166.8888628856593,13.073594087249433,2004-09-01 21:24:00.000000
4603,Pavel Sokolov,60,Single,100000,Government surveillance assistance,O,157.1041933544467,4.980206462638208,2004-09-02 13:24:00.000000
4604,Igor Volkov,30,Widowed,100000,Government social researcher,O,185.82089547122675,17.273095232862467,2004-09-02 13:24:00.000000
4605,Polina Karpov,60,Widowed,54968,Government cook,A,150.03899957297332,15.64525687986572,2004-09-04 00:24:00.000000
4606,Natalia Popov,42,Widowed,100000,Government surveillance assistance,A,155.24028933665795,8.54842384701646,2004-09-04 08:24:00.000000
4607,Vladimir Vasiliev,60,Married,100000,Government surveillance assistance,B,155.24246901559695,9.238068576015518,2004-09-05 02:24:00.000000
4608,Dmitry Romanov,60,Single,100000,Government employee,A,166.20408543568058,9.091034022773986,2004-09-05 02:24:00.000000
4609,Maria Gusev,48,Widowed,100000,Government surveillance assistance,B,182.36359304285617,1.2333212207125737,2004-09-06 19:24:00.000000
4610,Pavel Antonov,60,Widowed,100000,Government doctor,AB,155.38998509058558,6.388333704463637,2004-09-06 23:24:00.000000
4611,Marina Mikhailov,60,Widowed,100000,Government doctor,A,170.7847681871411,15.287338509231802,2004-09-07 02:24:00.000000
4612,Maxim Vorobiev,42,Married,100000,Government history writer,AB,166.8298771392765,48.8414193474766,2004-09-07 12:24:00.000000
4613,Igor Vorobiev,60,Married,100000,Government cook,AB,153.370466372699,30.964386075193175,2004-09-07 12:24:00.000000
4614,Andrei Antonov,60,Single,100000,Government surveillance assistance,O,173.96024597254754,11.33188689784837,2004-09-07 19:24:00.000000
4615,Dmitry Ilyin,60,Single,100000,Government teacher,B,170.39636295598746,19.766307071440067,2004-09-08 07:24:00.000000
4616,Ksenia Vorobiev,60,Single,100000,Government social researcher,O,164.72599480261573,13.234382606925479,2004-09-10 05:24:00.000000
4617,Olga Kiselev,54,Single,100000,Government IT technician,B,162.06815941697755,38.88083876691873,2004-09-10 17:24:00.000000
4618,Anastasia Zaitsev,54,Married,100000,Government IT technician,A,153.86996332030682,10.121752202602298,2004-09-10 20:24:00.000000
4619,Vladimir Ivanov,36,Divorced,36492,Government social researcher,A,161.13003583897478,26.65685830035234,2004-09-11 03:24:00.000000
4620,Natalia Kuznetsov,60,Married,100000,Government surveillance assistance,O,163.1627938637975,14.158224537648408,2004-09-11 17:24:00.000000
4621,Igor Morozov,60,Married,100000,Government teacher,AB,169.6629594983434,2.68378641001929,2004-09-11 19:24:00.000000
4622,Natalia Zakharov,60,Single,100000,Government surveillance assistance,O,176.27597350424142,10.85457059554338,2004-09-12 07:24:00.000000
4623,Maria Ivanov,60,Single,100000,Government employee,A,169.79642698891905,16.097343694907018,2004-09-12 22:24:00.000000
4624,Natalia Pavlov,60,Single,100000,Government cook,O,183.97913808036077,17.71912381880565,2004-09-13 05:24:00.000000
4625,Ksenia Morozov,60,Widowed,100000,Government cook,AB,186.52498855907828,25.328461278280315,2004-09-13 10:24:00.000000
4626,Ekaterina Antonov,36,Single,100000,Government surveillance assistance,AB,168.60456938796494,5.7639631922579735,2004-09-13 19:24:00.000000
4627,Artem Egorov,60,Married,100000,Government surveillance assistance,A,150.82449597372934,2.776845716216908,2004-09-14 15:24:00.000000
4628,Ekaterina Ivanov,60,Single,100000,Government surveillance assistance,AB,171.6733118034179,489.0700174347632,2004-09-17 06:24:00.000000
4629,Ivan Sorokin,60,Widowed,100000,Government teacher,O,181.07846833303793,33.96354657262279,2004-09-17 08:24:00.000000
4630,Artem Pavlov,60,Widowed,100000,Government surveillance assistance,A,164.80324260073175,15.751365302851088,2004-09-17 13:24:00.000000
4631,Nikolai Volkov,60,Widowed,100000,Government social researcher,O,183.56457612714365,11.177948907099868,2004-09-18 05:24:00.000000
4632,Dmitri Zakharov,60,Married,100000,Government social researcher,AB,164.47422287924866,51.6203599919402,2004-09-18 09:24:00.000000
4633,Ivan Kuznetsov,60,Divorced,100000,Government history writer,AB,177.49402896465108,13.710838389157114,2004-09-18 21:24:00.000000
4634,Tatiana Karpov,60,Married,100000,Government social researcher,B,186.74700963299566,1.5838448455074123,2004-09-20 15:24:00.000000
4635,Dmitry Zaitsev,60,Single,100000,Government history writer,O,184.2063226528876,44.75012930034635,2004-09-20 20:24:00.000000
4636,Anna Sorokin,48,Divorced,100000,Government surveillance assistance,O,154.68735773731413,3.9082708321156763,2004-09-20 22:24:00.000000
4637,Pavel Ivanov,60,Married,100000,Government cook,B,174.05045338982555,40.72052969418129,2004-09-21 21:24:00.000000
4638,Tatiana Zaitsev,60,Divorced,100000,Government history writer,AB,176.7597050465949,10.394581716637802,2004-09-21 23:24:00.000000
4639,Anna Stepanov,24,Widowed,100000,Government cook,A,173.72550996664864,29.535508086296222,2004-09-22 06:24:00.000000
4640,Olga Kuznetsov,60,Divorced,100000,Government cook,O,179.9377515780992,19.727880399178318,2004-09-22 09:24:00.000000
4641,Pavel Kozlov,60,Divorced,100000,Government doctor,AB,175.42340301260668,5.031122914428554,2004-09-23 21:24:00.000000
4642,Tatiana Sorokin,60,Widowed,100000,Government teacher,B,161.22831421091863,14.768716931486743,2004-09-24 07:24:00.000000
4643,Andrei Sokolov,54,Single,100000,Government IT technician,B,162.74382788618354,42.255524712092466,2004-09-25 17:24:00.000000
4644,Pavel Volkov,60,Divorced,100000,Government social researcher,O,153.1504499410065,31.6913519818847,2004-09-25 17:24:00.000000
